# Resampled ADU, ADU Uncertainty, Sky ADU
1.637466580294152722e+06,1.297553427520729656e+03,6.628322384767897893e+04
1.716325031856134767e+06,1.328632272938521965e+03,7.015757479808824428e+04
1.741820003150372300e+06,1.337721442166819315e+03,6.820329741955101781e+04
1.787101078804199584e+06,1.354572764536693285e+03,6.911402307723178819e+04
1.831008446014710702e+06,1.371098204807184857e+03,6.965431226874527056e+04
1.783995834006482037e+06,1.354588981372797889e+03,7.303143763219888206e+04
1.826671217664358439e+06,1.371071976777700002e+03,7.637344082068017451e+04
1.827535689166250871e+06,1.371631600696277928e+03,7.761461083312380651e+04
1.771307719766047318e+06,1.350149918697443127e+03,7.564142758333095117e+04
1.850996875641816296e+06,1.381033052176175943e+03,7.594314404852238658e+04
1.858539445456673624e+06,1.381765814934942455e+03,7.441622026003927749e+04
1.920635299420179334e+06,1.405223163825143502e+03,7.742610729715295020e+04
1.936239325681180460e+06,1.411019695411394650e+03,8.032575294127111556e+04
1.822373472214220790e+06,1.370472503391796408e+03,8.071953497804424842e+04
1.889787568050736329e+06,1.396008480161964144e+03,8.555120958087476902e+04
1.876033125280871755e+06,1.390443843167598288e+03,8.279520335942770180e+04
1.830785542476335540e+06,1.372529483873016034e+03,7.802328947200336552e+04
1.820836152873141691e+06,1.368774522539539930e+03,7.697185949104503379e+04
1.946316220212329179e+06,1.413476786540959893e+03,7.344870898384455359e+04
1.919553980343052652e+06,1.404165231810364958e+03,7.431752402154245647e+04
1.873132169910463970e+06,1.387125571360694266e+03,7.272239408226976229e+04
1.918483821826753207e+06,1.403730356917046038e+03,7.410537108110808185e+04
1.920694053348177811e+06,1.403474809353227329e+03,7.113029673929275305e+04
1.876534528093063738e+06,1.388289047387702794e+03,7.254594878920508199e+04
1.905332819748015143e+06,1.398750336158359005e+03,7.288326964245231648e+04
1.903603598410530947e+06,1.398278975825585121e+03,7.352881918751637568e+04
1.937884864117780700e+06,1.410163390967176156e+03,7.320726529011213279e+04
1.941295617255424382e+06,1.411825155763808652e+03,7.573244918449189572e+04
1.910847495635449653e+06,1.401428587964494227e+03,7.618205388360343932e+04
1.922771032151784282e+06,1.405594157288696351e+03,7.558413288810261292e+04
1.923191758194081252e+06,1.405653454493137360e+03,7.517416146471860702e+04
1.972102127533463296e+06,1.422277273195024463e+03,7.323029484984172450e+04
1.932859493620372377e+06,1.408207092423228914e+03,7.261457369610815658e+04
1.880575075498312712e+06,1.389755887847825306e+03,7.387164698071476596e+04
1.962475064656554023e+06,1.419622339893883009e+03,7.696120414099599293e+04
1.984344000453245128e+06,1.426898327885984372e+03,7.476924257099763781e+04
1.968997205496055773e+06,1.421601443562144595e+03,7.561474684955272824e+04
1.956831683985177893e+06,1.416845127359378239e+03,7.358735067861062998e+04
1.936400448764737230e+06,1.409172915863973913e+03,7.023228446850100590e+04
1.949112965379561763e+06,1.413173573166840697e+03,6.904065444533280970e+04
2.001358512600682909e+06,1.432011577904563183e+03,6.997122405791343772e+04
1.959087156777875964e+06,1.417116553583176483e+03,7.095283749885928410e+04
1.939550422455923865e+06,1.410733081891715756e+03,7.331898169995982607e+04
1.909844916664771503e+06,1.400899454227047272e+03,7.556823638553300407e+04
1.903802573223765008e+06,1.398989516947155607e+03,7.692041866759865661e+04
1.929827994124348974e+06,1.408339968593754293e+03,7.680554432695959986e+04
1.875001642055583652e+06,1.388383232606029196e+03,7.552972712565331312e+04
1.907002157022970030e+06,1.398983861066068584e+03,7.271677349433928612e+04
1.940306545498181367e+06,1.410637498156714628e+03,7.069154225290298928e+04
1.909323694620544557e+06,1.399619608893596705e+03,7.175538793834470562e+04
1.899192584505636245e+06,1.396665567787638338e+03,7.385142935864275205e+04
1.894719519843286369e+06,1.395339462451116106e+03,7.464873134604610095e+04
1.905463291603941005e+06,1.399404244812688376e+03,7.688765506366826594e+04
1.934224052535016788e+06,1.409504641263946496e+03,7.538706846684163611e+04
1.946076008379916660e+06,1.413678258546601455e+03,7.568705517109844368e+04
1.938698141219786135e+06,1.410830084877376521e+03,7.508861500652384711e+04
1.939574333764476702e+06,1.411723732538999457e+03,7.793221268070820952e+04
1.901180396856201580e+06,1.398587991468701375e+03,8.070210503367794445e+04
1.901429465324146207e+06,1.398650202267244367e+03,8.045727038466294471e+04
1.883713292727240594e+06,1.392034489039207074e+03,7.917167238756135339e+04
1.887258384430551669e+06,1.393128645331784583e+03,7.822084003640375158e+04
1.895323217449226649e+06,1.395834444501126427e+03,7.638750103643047623e+04
1.916574384968744824e+06,1.403411880373159420e+03,7.671634026479866588e+04
1.934113456984248478e+06,1.410155368789588238e+03,7.892621308513263648e+04
1.932464658968236530e+06,1.409149242860713457e+03,7.723428557203619857e+04
1.903784721308734966e+06,1.399161294904331044e+03,7.836115327825852728e+04
1.863316102431545267e+06,1.384978237730296769e+03,7.979061849677319697e+04
1.856112048267631326e+06,1.381532877212079711e+03,7.652158414264638850e+04
1.890711389281524345e+06,1.393383645876409219e+03,7.399232411331518961e+04
1.910087614441835321e+06,1.400208150438211078e+03,7.282567504471703433e+04
1.914249707882607821e+06,1.401597368231542305e+03,7.264314176017155114e+04
1.894725644328823546e+06,1.395132267075857726e+03,7.536454750311264070e+04
1.874197683198909508e+06,1.387930632250325061e+03,7.618359326456476992e+04
1.852309110286217649e+06,1.379735183407235581e+03,7.504700149967556354e+04
1.847202500645110616e+06,1.378270098227485960e+03,7.665268948062554409e+04
1.846103124077574117e+06,1.378010758149144294e+03,7.726348336758573714e+04
1.858950179750907235e+06,1.382572000206039775e+03,7.686843903503262845e+04
1.833491280039546313e+06,1.373417753394445981e+03,7.764439249069389189e+04
1.842283664972996572e+06,1.376305905422402702e+03,7.594983730701505556e+04
1.878495816380500328e+06,1.388595015184775320e+03,7.181302301307496964e+04
1.872440419949262403e+06,1.385818248546496761e+03,6.952373064285908185e+04
1.846465112823768053e+06,1.376445153362719338e+03,6.990382535905081022e+04
1.844087881292553386e+06,1.376330826974043703e+03,7.243807347065085196e+04
1.854382308844208485e+06,1.381007401718044321e+03,7.569273274067831517e+04
1.827847278252712218e+06,1.371250396078605036e+03,7.529343050705239875e+04
1.817815994117474416e+06,1.367302164048014220e+03,7.410143284316681093e+04
1.850777812480298104e+06,1.379057415565872134e+03,7.384608966560519184e+04
1.883212966263961280e+06,1.390013682942811556e+03,7.087921580473221547e+04
1.859024260984345339e+06,1.381259392718138088e+03,7.088688565957252285e+04
1.878909321625489974e+06,1.388778946861015356e+03,7.265847332471325353e+04
1.895160405586353736e+06,1.394504302040354105e+03,7.204839181320046191e+04
1.823919657474803971e+06,1.368943986103198085e+03,7.317894139785729931e+04
1.802496732306175865e+06,1.361020255448250737e+03,7.287874857551092282e+04
1.826735951975181699e+06,1.369540829526124526e+03,7.124130977663291560e+04
1.826452915248576319e+06,1.368992243575957900e+03,6.924518549798522145e+04
1.810169928750787396e+06,1.362874579321307237e+03,6.856209459167807654e+04
1.794613902641123394e+06,1.357529747429456165e+03,7.030840469186205883e+04
1.770862868018360110e+06,1.348978678594328585e+03,7.133409310526771878e+04
1.779800327428832417e+06,1.352470735056791909e+03,7.216232768592065258e+04
1.801720886788940756e+06,1.360320047549337460e+03,7.053295618078197003e+04
1.799037246155196801e+06,1.359354475190254561e+03,7.023304676880648185e+04
1.793897515824220376e+06,1.356776060833949032e+03,6.821103382240456995e+04
