# ADU, ADU Uncertainty, Sky ADU
9.273599133203327405e-01,2.813727862644907152e+00,3.263307551008593776e+01
4.908022084651017636e+00,3.191431582058006811e+00,3.043521426896584003e+01
2.747274758152444374e+00,3.118561453105919590e+00,3.516705088410697755e+01
2.167199913933547162e+00,2.820905796777370078e+00,2.898887962468019452e+01
1.261294803629717798e+01,3.681727435297592166e+00,2.337635685445690825e+01
4.465573140609387259e+00,3.101863153926897709e+00,2.955096458409680338e+01
2.600890758044218654e+00,3.015299182950273771e+00,3.268009857358140380e+01
1.027835298541606512e+01,3.424046708072528755e+00,2.166653463182685968e+01
7.159807192628746542e+00,3.132543319805834336e+00,2.227876148753777485e+01
3.727852426923483176e+00,3.123227180665244962e+00,3.228207463061643523e+01
2.329962409677778457e+00,2.663206606481458127e+00,2.484290107883444421e+01
4.338853612020175277e+00,2.949314199011984883e+00,2.579175637456834380e+01
3.697850839350455665e+00,3.065564819473602043e+00,3.058609851959501924e+01
7.747014946407539071e+00,3.036936656606172846e+00,1.805172647737131086e+01
3.306778871230267036e+00,2.755647390677660180e+00,2.383747528919736425e+01
1.441622134820116141e+00,2.818983905232723242e+00,3.103463648189790192e+01
2.958511895904988975e+00,2.806774620023925415e+00,2.625512136236148919e+01
5.195236754497187803e+00,2.789208710091391374e+00,1.907058681117255006e+01
4.340134736417891048e+00,2.550203578033890306e+00,1.596779158930908338e+01
2.331643957124313715e+00,2.915590120001233743e+00,3.093806359676520046e+01
3.156951037921869485e+00,2.679606987883132785e+00,2.247369042624367452e+01
5.047918977933147033e+00,3.325130585119957516e+00,3.430834328523527432e+01
1.153111565039381059e+00,2.828150405031669923e+00,3.247387754531067117e+01
5.369888051714130306e+00,3.108713533566112464e+00,2.687436853011293891e+01
2.562381693635261914e+00,3.327675382808917615e+00,4.157589393812496326e+01
1.480737680174127879e+00,2.572941669275776277e+00,2.500419887317262280e+01
4.140804954723842357e+00,3.192519926073757564e+00,3.280543296213685522e+01
4.103233470559487728e+00,2.869434584569336533e+00,2.462152375469425181e+01
8.524275587752528693e+00,3.047840207468694995e+00,1.607676156210693108e+01
2.120549566035124567e+00,2.618732717654623787e+00,2.413146058922660586e+01
2.163114663740969945e+00,2.941986213543728468e+00,3.195247561423238380e+01
1.779214845758572361e+00,2.958367515481972188e+00,3.364122757834977762e+01
2.875563070159830925e+00,3.045417474692692306e+00,3.253735635375483071e+01
3.127814199369476356e+00,2.709440566802979955e+00,2.314833252080796200e+01
2.877300862437136342e+00,2.731860377835849896e+00,2.469572040352129250e+01
5.175603318557595145e+00,3.229293633543366848e+00,3.080703584663687167e+01
4.587256735995017820e+00,3.133640778061913768e+00,3.007265568749868478e+01
6.800390264370224536e+00,2.874580636181993221e+00,1.668878353013073124e+01
1.935401085176190028e+00,3.138593887245252123e+00,3.831158003282927638e+01
9.400297025092934078e-01,2.664803047905318412e+00,2.880729483453341189e+01
4.727769752812739590e+00,3.106682760000464505e+00,2.872332430340538068e+01
4.311592643815703951e+00,2.761266253737274301e+00,2.084851601826165179e+01
3.932599069482497711e+00,2.872771510639668069e+00,2.498382898761407844e+01
1.123342187219664945e+00,2.866888556482404482e+00,3.363459893681275048e+01
5.060148599042215700e+00,3.272638561997873730e+00,3.247955646459264045e+01
3.753354747886448184e+00,3.008045478872126921e+00,2.901870934064588425e+01
3.729409546607955317e+00,2.792688441817657186e+00,2.346431290663045743e+01
6.714196502179088366e-01,3.060650806333164997e+00,4.014860049206211556e+01
3.679401812128371141e+00,3.147853292297353445e+00,3.294089313379188866e+01
1.457573467772141640e-01,3.047877725763564083e+00,4.128207666243073248e+01
5.555185982944407463e+00,3.266582351448692911e+00,3.089824578683565903e+01
1.548964916801797820e+00,3.167596813847487702e+00,4.018747563984769045e+01
5.353576911566284124e+00,3.019708145028175306e+00,2.459476024358517421e+01
1.236501035470833454e+00,2.762602466298218484e+00,3.032148370440555141e+01
7.521728789259806369e+00,3.139982577111676498e+00,2.121412639780644582e+01
3.183580055867397007e+00,2.495115138953410749e+00,1.838687020685570417e+01
4.924127345499674568e+00,3.086992035259355838e+00,2.780769808038967739e+01
1.911744670957881365e+00,2.573307333467395264e+00,2.377105797437754120e+01
1.917320851008707416e+00,2.453901545294591813e+00,2.119990231165686367e+01
3.704416371571711775e+00,2.871312572695117638e+00,2.538970045232624173e+01
3.353078067030414111e+00,3.046858875285996859e+00,3.114645701545427059e+01
2.310157999884816959e+00,3.297388997174978353e+00,4.160310938098778166e+01
8.229077753242972193e+00,3.185891562495731577e+00,2.068918728882931646e+01
4.733649548430960863e+00,2.932143683958857494e+00,2.374080778915914536e+01
4.214796075970544287e+00,3.130899082996549065e+00,3.112472161270142124e+01
1.332311513799196323e+00,3.075030731378538995e+00,3.847902462281078328e+01
1.538401890230459257e+00,2.788146487022873821e+00,3.047982399096704853e+01
1.763187137243445446e-01,3.188922574455444359e+00,4.483796594729081164e+01
3.519777536192171929e+00,2.917411313315100951e+00,2.687007792514099336e+01
5.810841493415956904e+00,3.088219886225336275e+00,2.488185686607695146e+01
5.071547679565923339e+00,3.052803509143530380e+00,2.587933803508559549e+01
2.242822265347892863e+00,2.388495479927696952e+00,1.899831517739186282e+01
3.096269866903990753e+00,2.589687411859279198e+00,2.059993141729054145e+01
7.188849500125101599e+00,3.117422741474761949e+00,2.152990138774057627e+01
2.391510678637988718e+00,2.921785836133556025e+00,3.127758068819817439e+01
2.074485806714609026e+00,2.784063279036036231e+00,2.875773527676805941e+01
3.664014597294309450e+00,2.565888923565982971e+00,1.850759546917576159e+01
6.563148654034298701e+00,2.929874388968156218e+00,1.845433099488932882e+01
1.207217637047605985e+00,2.784888262291719929e+00,3.080220296906340494e+01
5.206932073117206627e+00,3.155592522880739548e+00,2.858425598955117053e+01
2.252697610838832354e+00,2.839436777469714013e+00,2.895402421155416306e+01
2.881945146753294718e-01,2.587133682336563378e+00,2.902812027074928736e+01
1.442754711804959289e+00,2.383965220682495723e+00,2.098066863563660078e+01
2.556027995314037682e+00,2.744850349648369825e+00,2.607008003278815522e+01
3.016117559169462670e+00,3.123118597808043351e+00,3.471889796567684527e+01
4.223346073541856427e+00,2.741234543602959484e+00,2.087506323513991191e+01
2.877724253089902984e+00,2.403607849283460052e+00,1.684338867092228043e+01
1.100458602394613017e+00,2.676315183804634401e+00,2.861198826796823624e+01
4.236496014444452562e+00,2.894744951155605150e+00,2.440858711386658442e+01
7.108533139761085806e+00,3.128852689294036260e+00,2.226180984080864178e+01
5.619454488735071251e+00,3.217634086954936024e+00,2.909513918250939568e+01
2.547731170773058551e+00,2.763029171711719911e+00,2.622163933279039227e+01
5.045446240681281225e+00,2.945418821458342773e+00,2.344920631063330418e+01
1.037384975947403198e+00,2.966367622799792159e+00,3.624794102891250702e+01
2.005616448845700006e+00,2.872432708121213540e+00,3.043933408429831999e+01
6.360657650394665019e+00,2.774003722821080764e+00,1.602674804110003848e+01
2.267205151217452030e+00,2.509392085526619631e+00,2.148511400044330699e+01
1.052002811848404162e+00,2.791700689353841192e+00,3.151785706530789710e+01
2.605750417435274802e+00,2.596060405584620145e+00,2.186627294543718492e+01
1.345826006081463966e+00,2.636288494646644498e+00,2.686777012877426785e+01
2.000162537041346944e+00,2.773284183907319900e+00,2.779099788611706856e+01
4.802490342793428901e+00,2.884099107218097036e+00,2.244862543801099264e+01
1.850347967453626730e+00,3.087440810813321779e+00,3.699099606479272495e+01
2.247119174052029239e-02,2.761187546883610455e+00,3.402393969373794391e+01
8.383085649159769392e-01,2.536594877569285700e+00,2.615812394135826224e+01
4.433758429325486361e+00,2.845522535711507039e+00,2.249628454380555098e+01
6.554468347457135025e+00,3.357406104265399538e+00,3.059945965836740100e+01
3.202882815782263304e+00,2.985357874818302726e+00,3.019043834402081927e+01
3.131370384924330175e+00,2.541171963937627343e+00,1.924400352695744942e+01
1.152310715878472447e+00,2.856864982946732301e+00,3.274767248464333846e+01
6.755779535201844599e-01,2.834783643931265029e+00,3.444115766778300269e+01
3.379425160231529279e+00,2.767188455590009255e+00,2.422116102378119251e+01
2.585500366266364036e+00,2.763287997139460828e+00,2.630663870309351537e+01
2.721515787449735324e+00,2.793879333374203355e+00,2.601535415667997952e+01
7.226145331159231633e-01,3.051440653122224678e+00,3.965500432277050891e+01
6.359962676196416753e-01,2.809529426108991590e+00,3.348599039409566558e+01
6.137586544999589222e+00,3.034495083215037692e+00,2.292801609604670787e+01
6.680309452307536811e-01,2.766928311697142373e+00,3.227395005137417172e+01
6.113556799350854831e+00,2.787607368439657840e+00,1.601777881817849902e+01
1.643443363782147948e+00,2.685004441783352735e+00,2.717775325033992218e+01
3.087101157885733249e-01,2.869936255203465958e+00,3.603631743058023318e+01
3.685793337868140895e+00,2.682235348560655819e+00,2.103217291348939000e+01
1.970438640920984197e+00,2.583531473601087924e+00,2.397249263464844660e+01
1.236707846080743689e+00,2.789549537436347926e+00,3.130607666856803206e+01
1.523431765775146163e+00,2.611015406176083964e+00,2.612626206656061356e+01
6.696522568331603198e-01,2.717553036185408999e+00,3.087492506776054668e+01
4.157297827672309154e+00,2.861278193361318500e+00,2.384097707434874280e+01
2.660020922448746439e-01,2.761561607069266788e+00,3.314443586762858729e+01
3.845618752002956775e+00,2.768526294512227537e+00,2.285150748307972890e+01
1.334709510225235707e-01,2.626585924710124420e+00,3.104255963093927662e+01
3.381381933824198605e+00,2.815943736702087641e+00,2.508271107521648702e+01
3.418769825260196349e+00,2.929949850478922979e+00,2.762407628456389830e+01
2.632638684076238800e+00,2.743407370546679935e+00,2.565161965161438573e+01
3.501811760870377821e+00,3.147668348945311667e+00,3.399625933632288621e+01
6.129188067625502612e+00,3.014730034768097866e+00,2.213410456303007479e+01
2.488461538287241925e+00,2.875460217645549488e+00,2.905631393957671804e+01
2.285898965654711734e+00,2.550420328070238440e+00,2.178986381222313540e+01
2.776217042228373622e+00,2.571132188112906114e+00,2.118222032318437087e+01
1.552949642860315338e+00,2.738721861731670426e+00,2.879063822164009423e+01
2.584044969811238435e+00,2.861424735548854237e+00,2.848238397412056244e+01
3.667500638995242479e+00,2.778904571483939101e+00,2.322945268332294688e+01
3.979837764456100047e+00,2.973059376814300769e+00,2.744511384688030020e+01
9.780900407653007056e-01,2.642443514740687061e+00,2.781486122421998530e+01
1.874679780984420452e+00,2.712787939029666084e+00,2.723400605330609636e+01
2.226223428937919024e+00,2.403364729694225765e+00,1.916766627856496541e+01
2.361601364817549786e+00,3.005332303995505328e+00,3.298985415691171852e+01
4.179073087736783876e+00,2.695433893006955461e+00,1.948958054384150884e+01
3.181990778765936279e-01,2.739832956278824394e+00,3.258542073472511902e+01
4.976497465915801222e-01,3.012877983472863175e+00,3.924248914706106461e+01
1.733170681622967280e+00,2.999578775580333367e+00,3.477978965390804689e+01
3.114209422767709512e+00,2.975322935380017242e+00,3.003993857063611728e+01
4.574955373914399104e+00,2.778095376727139243e+00,2.042400577922154170e+01
1.260095481246513049e+00,2.849912750164326880e+00,3.243145256089771067e+01
4.918956905405808655e+00,2.984873358285243139e+00,2.498384661795851613e+01
2.827560321339925853e+00,2.579201979052458071e+00,2.083114758194652083e+01
5.662611746328059859e+00,2.784601033206327791e+00,1.724802880817868100e+01
3.770346499529437789e+00,2.622370976420681288e+00,1.920594665662869005e+01
3.802686610554784630e-01,2.732624790309522211e+00,3.271928264690200194e+01
2.403642085926108951e+00,2.858484994498848852e+00,2.941182283634682193e+01
2.070883522268917254e+00,2.807279933631587898e+00,2.858838322042474189e+01
5.640415194920705977e-01,2.656735273925817875e+00,2.986070803182779088e+01
2.379285249063780583e+00,2.926535105783701241e+00,3.095323813070832131e+01
9.479479948739637507e-01,2.644459102703521580e+00,2.860149518325359352e+01
2.613979728158735000e-02,2.770251588054856384e+00,3.420912595326075234e+01
2.746744100152198609e+00,3.050458631003683418e+00,3.319798975025774723e+01
1.384305428778299429e+00,2.888761966843323759e+00,3.313766830734344637e+01
1.895585063795450775e+00,2.603053580415730650e+00,2.489058440820394580e+01
3.485333058987441834e+00,2.879432005622914570e+00,2.636624279017305739e+01
2.371128552108144216e+00,3.098400924286677682e+00,3.598549714510648556e+01
1.989794564398862597e+00,2.784399234513153853e+00,2.875204863991581661e+01
