# ADU, ADU Uncertainty, Sky ADU
1.993005969006397436e+03,2.963566045732448728e+01,-5.631807613499901777e+01
1.909132042138073530e+03,2.934810846539131646e+01,8.741729818117178752e+01
1.858328454725005031e+03,2.900363192413815838e+01,9.758592301306886441e+01
1.947609743625918327e+03,2.951122539663983346e+01,3.497113868825093874e+01
1.883405568518234304e+03,2.915044811216785092e+01,8.147066397712562491e+01
1.941468691150197174e+03,2.954671642290562517e+01,7.227172883550109361e+01
2.039430562418502632e+03,3.017002433373628989e+01,4.091756537344306821e+01
2.033867163884959837e+03,3.019185215241397913e+01,6.994479582840946819e+01
2.039613778994826816e+03,3.024991025830553681e+01,7.860136872941973252e+01
2.083709204833023250e+03,3.053704233731239626e+01,7.011696826589320608e+01
2.158608366066650888e+03,3.106764942265270335e+01,7.985687673069973869e+01
2.158639216594886875e+03,3.110264225042770292e+01,9.702921807180516112e+01
2.208555410560153632e+03,3.133720336749312096e+01,4.709689932423597014e+01
2.269259872464528144e+03,3.179834381020852163e+01,7.562656834364196357e+01
2.312735159011605447e+03,3.210197184970400741e+01,8.473019352501648882e+01
2.386041492153181935e+03,3.259682723077229127e+01,9.444543351035456169e+01
2.472665627441960169e+03,3.310705588380061215e+01,7.236100943440530386e+01
2.446974354281389424e+03,3.306082547211394029e+01,1.330196793927946430e+02
2.528854908296525537e+03,3.336607012600297395e+01,2.330407259466431924e+01
2.530310048167364585e+03,3.344335713869049442e+01,5.839810134730680602e+01
2.414917038997044983e+03,3.280673324949967196e+01,1.071518908981011293e+02
2.654696163587426781e+03,3.421571176426415661e+01,5.910550227304554483e+01
2.914542902781442535e+03,3.580360965430777753e+01,7.634575785507985302e+01
3.026094723788676220e+03,3.642587453991736623e+01,6.263184729306799170e+01
3.291623051666092124e+03,3.790011274252804441e+01,5.019045635184221510e+01
3.374017521913747714e+03,3.840678491126692506e+01,8.138050515973073118e+01
3.664348054049045004e+03,3.983957971490389838e+01,1.149163018841026584e+01
3.821493230507203407e+03,4.077407418038973930e+01,8.193503527255222707e+01
3.862537296311713362e+03,4.099963090350512118e+01,9.130506341248714364e+01
4.108324289763289016e+03,4.211432001429400174e+01,1.660520675649209821e+01
4.202820008895190767e+03,4.270033701291855976e+01,9.076053602171623425e+01
4.328981277536684502e+03,4.329466495991083264e+01,7.848700365774374177e+01
4.311114134759296576e+03,4.341325761214382339e+01,2.101819653630508640e+02
4.597509250184236407e+03,4.459379191469792403e+01,9.186329600390628514e+01
4.689627173975965889e+03,4.508355971721656630e+01,1.198406919721835493e+02
4.778580249778570760e+03,4.542035020813780477e+01,8.217494481436324349e+01
4.971474967267786269e+03,4.633231188204869966e+01,9.138453678936745916e+01
5.076081646946810906e+03,4.679277225251860273e+01,9.765436143719107065e+01
5.154785015914781980e+03,4.708159673427272907e+01,5.610610974096005066e+01
5.182234694310061059e+03,4.723939962669715698e+01,8.043262908792769394e+01
5.461852321707515330e+03,4.849630681870070248e+01,1.048666530839136897e+02
5.527224844318728174e+03,4.877908701407035608e+01,1.062089108599759868e+02
5.451277038031756092e+03,4.851085853002605575e+01,1.468996798850643302e+02
5.642285528612548660e+03,4.921913464853144404e+01,5.496447062475421319e+01
5.845789743344442286e+03,5.008972824881767849e+01,8.072201569717304892e+01
6.058413675010618135e+03,5.098920976015016748e+01,7.872219058331550912e+01
6.304322276668499399e+03,5.194598584966345101e+01,4.933312116041408757e+01
6.303891826757012495e+03,5.204979841112749739e+01,1.424719759707122648e+02
6.225680613890256609e+03,5.170496207245162879e+01,1.027055853773361633e+02
