# Resampled ADU, ADU Uncertainty, Sky ADU
nan,nan,nan
1.910209205519947136e+04,8.982521374430187677e+01,1.604339357441999141e+02
2.018747487879982145e+04,9.232879136116655161e+01,1.805311593670202512e+02
2.117741010046691736e+04,9.456492199650597286e+01,2.070356847202308188e+02
2.183248307923897664e+04,9.597980160648397430e+01,2.396050082561168040e+02
2.096174009982603093e+04,9.406692417846473120e+01,2.190147735913271561e+02
2.277995937519248037e+04,9.801052287512651162e+01,2.084322598731228311e+02
2.463547457656031838e+04,1.018354703340554579e+02,2.341272609260986428e+02
2.482711433043823490e+04,1.022526146494397494e+02,2.245344936144487633e+02
2.556744266110844546e+04,1.037589861905451727e+02,2.215976122250636706e+02
2.611433293623829013e+04,1.048450953570886099e+02,2.197783739843827391e+02
2.737910998271651260e+04,1.073060104700080188e+02,2.359687907920971384e+02
2.756957425524933205e+04,1.076958179591546099e+02,2.844098997871955703e+02
2.893779950484283472e+04,1.102796531723951006e+02,2.428201788992053594e+02
3.078137761168200450e+04,1.137347474028267129e+02,2.587705330936826158e+02
3.182378333650888817e+04,1.156605690706767717e+02,2.862858196922530283e+02
3.032507494048937224e+04,1.128497746295179525e+02,2.798941963622942239e+02
3.383286888447489036e+04,1.191843654009314406e+02,2.971950922198122953e+02
3.688170527282794501e+04,1.244293571445913642e+02,3.369962620952121028e+02
4.053574309625754540e+04,1.304120066866879597e+02,3.507946616302624534e+02
4.631772155237045808e+04,1.393346131200169111e+02,3.671468200049749839e+02
5.410548063333785103e+04,1.505689533191279850e+02,3.852787920775004977e+02
5.976647227572478732e+04,1.582603065184526940e+02,4.072491737506591676e+02
6.378394846582745231e+04,1.634706516648793126e+02,4.082215065950658754e+02
6.608960381796718866e+04,1.663966447619683890e+02,4.235202359862544199e+02
6.766420292059767235e+04,1.683713499116438186e+02,4.503330344091875759e+02
6.786798291211166361e+04,1.686164266307750950e+02,4.421215896456538417e+02
6.961851809079754457e+04,1.707682424892760764e+02,4.384189113533173554e+02
