# Resampled Count, Count Uncertainty, Sky Count
nan,nan,nan
1.691365466230387334e+06,1.320007665171586495e+03,7.606082977216066502e+04
1.669546076699718367e+06,1.311594872698094150e+03,7.505796650404122192e+04
1.689879771074556978e+06,1.318689404460502146e+03,7.430958574406901607e+04
1.628682757303423947e+06,1.294697002671055998e+03,7.163495780046028085e+04
1.601800477601796621e+06,1.283793969633910820e+03,6.787138035293809662e+04
1.562545252550141187e+06,1.268562972996368217e+03,6.869230596597066324e+04
1.548363738404369913e+06,1.263146281890614546e+03,6.972009841751099157e+04
1.561949377128226683e+06,1.267666678911342615e+03,6.739898714784524054e+04
1.572146229258307489e+06,1.272189991332824547e+03,6.831850812001537997e+04
1.602370741464119637e+06,1.283219381189822116e+03,6.626309460679195763e+04
1.620971246547974413e+06,1.291112366966285435e+03,6.753010349634660815e+04
1.652663943853613222e+06,1.302979804970984787e+03,6.753657672947055835e+04
1.660289419522661250e+06,1.306080038934431968e+03,6.719273022341512842e+04
1.670485302115362138e+06,1.310643417696848246e+03,6.904344566187249438e+04
1.675738301679995609e+06,1.312630027144436553e+03,6.897533652655381593e+04
1.694000253550349735e+06,1.319617354922295590e+03,6.912867113997256092e+04
1.733361355266527273e+06,1.334859348863784589e+03,7.100129648967698449e+04
1.780686768841896439e+06,1.352318820675740881e+03,7.119550951637679827e+04
1.754075304620418698e+06,1.342483268708861033e+03,7.239638646712269110e+04
1.732543420008635847e+06,1.334244142573741101e+03,7.136802727476636937e+04
1.722634235555849969e+06,1.330690030194122301e+03,7.241477811032575846e+04
1.757727314051602501e+06,1.344143543363572462e+03,7.330351275943506334e+04
1.752479848180175759e+06,1.342617359188782530e+03,7.333513485606148606e+04
1.773276684751395136e+06,1.350240985305963704e+03,7.294864045024152438e+04
1.745253871181497583e+06,1.339687304515489359e+03,7.247636525379843079e+04
1.764117921435296070e+06,1.345998804032851695e+03,7.022823746080673300e+04
1.809088388474582694e+06,1.362831932149723343e+03,7.048761094614083413e+04
1.799547008608866716e+06,1.358793938613272076e+03,6.962144996862707194e+04
1.766051042525631841e+06,1.347212493346693236e+03,7.130558069634903222e+04
1.756151564539697720e+06,1.343237546915377379e+03,7.008249981749078142e+04
1.791692325191190001e+06,1.356779624084344050e+03,7.185312089495924010e+04
1.825090226426561829e+06,1.368645307552444365e+03,7.147343286483534030e+04
1.771087882220345782e+06,1.348935945936656935e+03,7.258176086664368631e+04
1.802675591355238575e+06,1.361185044878915051e+03,7.348337344405023032e+04
1.791677208684585523e+06,1.356219890922876175e+03,7.142578606755966030e+04
1.806294260175049072e+06,1.361488748684158736e+03,7.057518037354094849e+04
1.779454398826362798e+06,1.352318582094089152e+03,7.261755476481096412e+04
1.866900012318354333e+06,1.384136915971116650e+03,7.328116243113830569e+04
1.833054674220668385e+06,1.371728384144618985e+03,7.239794690202537458e+04
1.835530777451077010e+06,1.372888841233798985e+03,7.197254753884405363e+04
1.810416015819086926e+06,1.362976591877445117e+03,7.080143502546308446e+04
1.788369735000099521e+06,1.354613282659971674e+03,6.957639855415289639e+04
1.827480174375327770e+06,1.369314939796015096e+03,6.983569475358430645e+04
1.838892764956383267e+06,1.373984813858862481e+03,7.137066438138292870e+04
1.811813148263850482e+06,1.363370262979034123e+03,6.983455884205979237e+04
1.791992658030914376e+06,1.356403211779185995e+03,6.978539513175016327e+04
1.817612596070597647e+06,1.365172158472360024e+03,6.836290955244036741e+04
1.836309895271173446e+06,1.372138285811758124e+03,6.704444789261741971e+04
1.815197767074721400e+06,1.364113948727032948e+03,6.596060668148618424e+04
1.822583364611974219e+06,1.366706590866316219e+03,6.622325031085265800e+04
1.818496007658824557e+06,1.365776824604628473e+03,6.776629431602978730e+04
1.838587552018844755e+06,1.374000844331540293e+03,7.174534623748087324e+04
1.799719395699923858e+06,1.360440740532516884e+03,7.481635605508401932e+04
1.804464110802971991e+06,1.361685477414954903e+03,7.393327733252799953e+04
1.836194228407556890e+06,1.373074453617516838e+03,7.371987136554611789e+04
1.792615564316438278e+06,1.356538433672219071e+03,7.123831323480464926e+04
1.797371655145302881e+06,1.357790366515866936e+03,6.903540555328771006e+04
1.816443835780075053e+06,1.364395899819702663e+03,6.714059659260215994e+04
1.801040262770222500e+06,1.358974506820173929e+03,6.821070435515142162e+04
1.814263849987180205e+06,1.364117656436415018e+03,6.941404565775624360e+04
1.806662260448221816e+06,1.361535609524400115e+03,6.997739384940448508e+04
1.816038353038241854e+06,1.365745449570292976e+03,7.191524598743248498e+04
1.812458104616196360e+06,1.364259832091405997e+03,7.284605542828353646e+04
1.821477459054563893e+06,1.367375043995138185e+03,7.145173053227958735e+04
1.781154048373298952e+06,1.352390747527760595e+03,7.150160038227135374e+04
1.802929917813680833e+06,1.361495834941424391e+03,7.540253387612363440e+04
1.801171102214067243e+06,1.360807160409646713e+03,7.507771643728092022e+04
1.767592776393400272e+06,1.348204938509981503e+03,7.335374672015308170e+04
1.798426563751945738e+06,1.359449189652637870e+03,7.370813160044937104e+04
1.774452652428318746e+06,1.350613405576028299e+03,7.360086818418727489e+04
1.790494450670907507e+06,1.356172337326082015e+03,7.082801626342436066e+04
1.793488380192340584e+06,1.357865249841190689e+03,7.341557611017214367e+04
1.783474471661216579e+06,1.353962563829073133e+03,7.274746159916337638e+04
1.789981378226818284e+06,1.355805886631316298e+03,7.154142042839544592e+04
1.805676735211367486e+06,1.362014252570694680e+03,7.379838587204948999e+04
1.769549786745764315e+06,1.348600795921132885e+03,7.204621995835780399e+04
1.768796850413124776e+06,1.347610580838436590e+03,7.035609437987521233e+04
1.759452670802349923e+06,1.344261693263159259e+03,6.946285489207222417e+04
1.781497093693769304e+06,1.352206661218286172e+03,7.016979890876458376e+04
1.788246017589662690e+06,1.354802808058865367e+03,7.057404270340024959e+04
1.775651595504722558e+06,1.350548080300470929e+03,7.238302481966097548e+04
1.751863245204262435e+06,1.341628712013720133e+03,7.163662303970761423e+04
1.781592272902493365e+06,1.352293926427443694e+03,7.075330252253107028e+04
1.725297131277505308e+06,1.331555268753623068e+03,7.196413280246489740e+04
1.788322693392725429e+06,1.354928548163031337e+03,7.114964519101516635e+04
1.750003323986966396e+06,1.340747440093431351e+03,7.119017993576178560e+04
1.773624849580086535e+06,1.350327543477479594e+03,7.367419468061260704e+04
1.779738417318224674e+06,1.351628343156848814e+03,6.944367056200549996e+04
1.797579557210792555e+06,1.357849501413139478e+03,6.774573996246945171e+04
1.760644503361958778e+06,1.344609701521622583e+03,6.846499511441501090e+04
1.753170340692732017e+06,1.341993291081796770e+03,6.939503177107278316e+04
1.756940632589429850e+06,1.344017988648963865e+03,7.241888925101706991e+04
1.725608787871585693e+06,1.332800450023082931e+03,7.481934141345298849e+04
1.742761999732512049e+06,1.338578283972932923e+03,7.258787159796593187e+04
1.726717182249689708e+06,1.332256789931638195e+03,7.065234994664286205e+04
