# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
6.335354384390028814e-14,4.606733245430839537e-17,2.444808278406770659e-15,3.264101481604292374e-20
6.289111275289942432e-14,4.553585164237333528e-17,2.281227843396372182e-15,3.218503477380150674e-20
6.241608685118870283e-14,4.554450244471126534e-17,2.415182921039803277e-15,3.233341491841899809e-20
6.193726190734861466e-14,4.493971917185974203e-17,2.375069064436764680e-15,3.176586848979633295e-20
6.145393400403383505e-14,4.430051470464144190e-17,2.412061059261590890e-15,3.109419326468026289e-20
6.095087758573035321e-14,4.462434965915918995e-17,2.503097439829799370e-15,3.177582421718528671e-20
6.043402464102060515e-14,4.441041213136005110e-17,2.507428649222659667e-15,3.173314161436774242e-20
5.990862231985473835e-14,4.391079445305389778e-17,2.441340257812584457e-15,3.125261205717739696e-20
5.937435760603323495e-14,4.362625560548861846e-17,2.445928836658655883e-15,3.117488694916831360e-20
5.883054730351984640e-14,4.338973147738912520e-17,2.310996908947969226e-15,3.115861767523551022e-20
5.827033150632190062e-14,4.281221050051673432e-17,2.234996289331881068e-15,3.064308990355396204e-20
5.769312834291610310e-14,4.218347340549282457e-17,2.184404568217685656e-15,3.005693813624124894e-20
5.710102728113191657e-14,4.236094705855730931e-17,2.236882019958356234e-15,3.054674610485421661e-20
5.649478667852996453e-14,4.144258779890741275e-17,2.228659634975175609e-15,2.956411482755967158e-20
5.587395692307682279e-14,4.144783540451088293e-17,2.246316712514429040e-15,2.991993362940120230e-20
5.523739348607785990e-14,4.101387898036496517e-17,2.265353988454221230e-15,2.962447094585207448e-20
5.458436741740856549e-14,4.026777908100227485e-17,2.182988633953468969e-15,2.887898392477285970e-20
5.391347169325094519e-14,4.015024895692927917e-17,2.187845025548208977e-15,2.905736248706262838e-20
5.322362103562500016e-14,3.962554014385913186e-17,2.141664559090901451e-15,2.867585857475916269e-20
5.251396761356831338e-14,3.859026725857877421e-17,2.075542824011157415e-15,2.760764397433864913e-20
5.178758011968750347e-14,3.816085471051909732e-17,2.020542930454969766e-15,2.733526285168267939e-20
5.104305205285300759e-14,3.747704061213806417e-17,1.945446963390318518e-15,2.681048166705129272e-20
5.028475702663837811e-14,3.733223811362074160e-17,1.950568575359967409e-15,2.701064451599054712e-20
4.951705347285278177e-14,3.677818691139091445e-17,1.950982830252428277e-15,2.656620976332211561e-20
4.872243353874547147e-14,3.614022105775338072e-17,2.007039579633419144e-15,2.607134661081220323e-20
4.790869214984829090e-14,3.561176394048828029e-17,1.965677411285751074e-15,2.571008027881827293e-20
4.707690907298645322e-14,3.500633199003947060e-17,1.997539144269128525e-15,2.531133037687866860e-20
4.622954318498572006e-14,3.428843157306608671e-17,1.953636332798097716e-15,2.467089733748774760e-20
4.536276198936481392e-14,3.458838553165074827e-17,1.987174939538627010e-15,2.561324793042279187e-20
4.447621085296415039e-14,3.297823026865875921e-17,1.836953056536048501e-15,2.373555299219913564e-20
4.357051939548999262e-14,3.286854814445492561e-17,1.849936625925755150e-15,2.410960338831874032e-20
4.263843299743675107e-14,3.207375799591956306e-17,1.746673489076715031e-15,2.348256695520218295e-20
4.168986121769746642e-14,3.115757449057592160e-17,1.630399976734878908e-15,2.268737453979620073e-20
4.072228419670711271e-14,3.074901234039619440e-17,1.663442609764062147e-15,2.259988177960682363e-20
3.971604403557224920e-14,2.982464736618071589e-17,1.569165166013431361e-15,2.181210495441898107e-20
3.868132434707221729e-14,2.932684572869377659e-17,1.585744930018158500e-15,2.158678940985582714e-20
3.759885077189311691e-14,2.845901860716898837e-17,1.534287301781315591e-15,2.095455365330363677e-20
3.645884424803515716e-14,2.770105406778388612e-17,1.482808180966988125e-15,2.049193231699224109e-20
3.521832319950828657e-14,2.715644325227618637e-17,1.382478463845791985e-15,2.040479835590097234e-20
3.381776824419773003e-14,2.589733146054465433e-17,1.371381842383558090e-15,1.929489569106931885e-20
3.207482539965383347e-14,2.465113107195296922e-17,1.298283347291738409e-15,1.844814762438571127e-20
2.912009228128681102e-14,2.248580625786647146e-17,1.248075170563725960e-15,1.687866293302936758e-20
2.722831346826149281e-14,2.121975821791151661e-17,1.223656718175014321e-15,1.605358757446759034e-20
3.123874813689284982e-14,2.458336700431006831e-17,1.410200322876191258e-15,1.877073529839043145e-20
3.314054560219145016e-14,2.578433065547213741e-17,1.455457349970465316e-15,1.949459740292397999e-20
3.456259914515390809e-14,2.744570375757321065e-17,1.531231174611549133e-15,2.117434496164696301e-20
3.578012806424872184e-14,2.861772349386128315e-17,1.507820792099305765e-15,2.224817642421423511e-20
3.688064189962598935e-14,2.991164202567839457e-17,1.612109757691072094e-15,2.355892342380467172e-20
3.789892251671445712e-14,3.094521973923250008e-17,1.720190958182111141e-15,2.451246896845085032e-20
3.886602144114432099e-14,3.154998353075551774e-17,1.672169838478516421e-15,2.489782986866706049e-20
3.979682641559262002e-14,3.226115507366293249e-17,1.745309745877987398e-15,2.539452545807517234e-20
4.068768377523318987e-14,3.260498685329861935e-17,1.679341449349805188e-15,2.542953190000494744e-20
4.155018272400793931e-14,3.315516378939043904e-17,1.736321203031501307e-15,2.572077950055964922e-20
4.238889674892779403e-14,3.343070695941011743e-17,1.736526640404416891e-15,2.566536070720020232e-20
4.320744753948944457e-14,3.400485639444096655e-17,1.741674396983577292e-15,2.605165712614609265e-20
4.399546674148484524e-14,3.452402766025489912e-17,1.819129299321656306e-15,2.634532604584073285e-20
4.476401130821954290e-14,3.508967937815422609e-17,1.846065313979038166e-15,2.675038905938897489e-20
4.550847876417868704e-14,3.550793445904857384e-17,1.853798102650666334e-15,2.695180799310859391e-20
4.623498480293533336e-14,3.570800017414986540e-17,1.904663461634894740e-15,2.682094704513455642e-20
4.694029950441101952e-14,3.560391801839663940e-17,1.865334067574993395e-15,2.629738973583115768e-20
4.761937988053984073e-14,3.641035780793895407e-17,1.967587310899216019e-15,2.709509271583900672e-20
4.828236209404997355e-14,3.714753344120722475e-17,1.980708569164599511e-15,2.781762710228755823e-20
4.892135014673549757e-14,3.786770039422671769e-17,2.060172048421600689e-15,2.851353607080257811e-20
4.953976030934868185e-14,3.785981476067597926e-17,2.063195469780640369e-15,2.815334880617555279e-20
5.014142039905920262e-14,3.847133377630309977e-17,2.106257192510362620e-15,2.869299628608657146e-20
5.072442832471797677e-14,3.856081768360809568e-17,2.080233243514182151e-15,2.851420290650503606e-20
5.128495880920127403e-14,3.939384570835624031e-17,2.145114651521560647e-15,2.941790333624645389e-20
5.182796390115527324e-14,3.964260867038857076e-17,2.070628179549134257e-15,2.952372520590116480e-20
5.234044320461068687e-14,3.942528180739006545e-17,2.045381919656906413e-15,2.892067774685459057e-20
5.283499932630602449e-14,3.982376102150330796e-17,2.026432098679739997e-15,2.926535724917540017e-20
5.332012849767908206e-14,4.064300388112277817e-17,2.158444104454405728e-15,3.014271492979163187e-20
5.379616488627355005e-14,4.120692330658929188e-17,2.142121958863637415e-15,3.072301824045930008e-20
5.424703413337389330e-14,4.118403468488273719e-17,2.189228395509716726e-15,3.042373741604594898e-20
5.467673179159868360e-14,4.086972236718779058e-17,2.122669912092771318e-15,2.976813000620002910e-20
5.509080802432106912e-14,4.203665737553816000e-17,2.258687219201283988e-15,3.122313424871820453e-20
5.548989172499292094e-14,4.186942298489984599e-17,2.269022435422102800e-15,3.073084241959534263e-20
5.587529286261524694e-14,4.235173249183128030e-17,2.240486259114346778e-15,3.126501305646291853e-20
5.625027910002295622e-14,4.228903435027608894e-17,2.175873456172210784e-15,3.099089066168284396e-20
5.661448538447361275e-14,4.325810135732164415e-17,2.329257159039233313e-15,3.214681678110816290e-20
5.696258660609774251e-14,4.215516519253371799e-17,2.232741202959466364e-15,3.040057876150588837e-20
5.729460454139721363e-14,4.288754236750944054e-17,2.265889757484901468e-15,3.127725359037169782e-20
5.761457015873173029e-14,4.305150171183836951e-17,2.260177243917311758e-15,3.132370979491511762e-20
5.792965865136410039e-14,4.354422031001565433e-17,2.265915258314989175e-15,3.189740590634102903e-20
5.822994561272949373e-14,4.419550045747800834e-17,2.275091680654852518e-15,3.268960204044715781e-20
5.851945352731676390e-14,4.388230159296455324e-17,2.228441437440191836e-15,3.207657886997749554e-20
5.879469761783258049e-14,4.388162663014993233e-17,2.286367772752340552e-15,3.189646424000341260e-20
5.905439512586970790e-14,4.437563575209136164e-17,2.269043724956628434e-15,3.250909979086461504e-20
5.929634362803192535e-14,4.494097987132226528e-17,2.322446976755537225e-15,3.316656229677478528e-20
5.952786125723476789e-14,4.476733365460875525e-17,2.251776509809948337e-15,3.283386010540806736e-20
5.975378710580291204e-14,4.459481889284732317e-17,2.183330416492896233e-15,3.245954295566864999e-20
5.996513954323120905e-14,4.508843296904713076e-17,2.180659154332179519e-15,3.306875220162633687e-20
6.016299313308569734e-14,4.508758413430571891e-17,2.177941567041245198e-15,3.297505934416163460e-20
6.034846308537512970e-14,4.539069596340692001e-17,2.233641958984034901e-15,3.328719000951450484e-20
6.052600225083957577e-14,4.513148701019012843e-17,2.330744347832953033e-15,3.278372844845336798e-20
6.069304341067128673e-14,4.587326277961718183e-17,2.528378709205246414e-15,3.371097633817278095e-20
6.085447924933094547e-14,4.602971163736076326e-17,2.503176468047099913e-15,3.387676635392111221e-20
6.100559094016887815e-14,4.551175450866480490e-17,2.451728324413255129e-15,3.306626967214540503e-20
6.114205144292032694e-14,4.627168790768413783e-17,2.442079695594570470e-15,3.410837149389064877e-20
6.127224788755095729e-14,4.635083239069062146e-17,2.373631245633847814e-15,3.417717447857749735e-20
6.139797973735483881e-14,4.606877863992460509e-17,2.259104318916410779e-15,3.373205137640190120e-20
6.151829195513594444e-14,4.645736381697210392e-17,2.325851892954252705e-15,3.421538466934206383e-20
6.163223881095552278e-14,4.631418048995255977e-17,2.353982912997058802e-15,3.393390746649851096e-20
6.173840217269767665e-14,4.655074440672608241e-17,2.382462648802781283e-15,3.421418100394209216e-20
6.183464329075645006e-14,4.648434235297511208e-17,2.438525583673409112e-15,3.402171153926738850e-20
6.192346522314656467e-14,4.665968213328854027e-17,2.502492578865612588e-15,3.423461330375068170e-20
6.200873919458446875e-14,4.643512883757741306e-17,2.425538434958177604e-15,3.387513860307675661e-20
6.209434983456697271e-14,4.719590816959420088e-17,2.470849041553262470e-15,3.494335680738883971e-20
6.217744697318315196e-14,4.697165534864622275e-17,2.602080369100451066e-15,3.451256712018968443e-20
