# Resampled ADU, ADU Uncertainty, Sky ADU
3.077672536833889888e-02,6.147188346122823610e+00,2.430624111478309375e-03
8.660308463819260671e-02,6.148978017257960893e+00,-5.702847350740096466e-02
6.783914373366144168e-02,6.148567066018439498e+00,-3.485824758616386503e-03
6.861038603921792989e-02,6.148624010360835612e+00,5.682210371173414092e-03
3.394625144930734501e-02,6.147136343086065047e+00,-2.928255616970987588e-02
2.284055882179372027e-02,6.146607763334494656e+00,-4.931773348559195108e-02
5.535642189928539209e-02,6.148191101089440558e+00,1.466408026597637235e-02
8.665453016902308070e-02,6.149994325651674920e+00,1.139478506127760832e-01
1.578144449532254204e-02,6.148487798000286553e+00,2.969826889197504927e-01
5.042411174885846892e-02,6.148072916630802354e+00,2.196374805674611644e-02
1.727798983223488224e-02,6.147615541885062207e+00,1.515595547096482698e-01
3.912653411430361272e-02,6.148445195245553663e+00,1.539445071149011524e-01
1.388177494535385581e-01,6.150535028907943236e+00,-1.122165346682845039e-01
1.493478161411968264e-01,6.151669565753663527e+00,-2.832676260419508124e-03
8.637056080081439990e-02,6.149914188484342681e+00,9.806030041366065042e-02
7.327641784513314049e-02,6.149532350210642484e+00,1.182240021855551215e-01
2.893639321884355561e-02,6.148228168739643174e+00,1.775137324684000761e-01
1.077019818802483694e-02,6.147813129901789964e+00,2.176427445555341456e-01
1.853388510599819280e-02,6.147248982464602385e+00,7.782342138869249859e-02
1.346360864839482308e-01,6.149737973770569077e+00,-2.245012383323627958e-01
4.108494816513247327e-02,6.148085978718549782e+00,8.167607829547134102e-02
8.241982913059225924e-02,6.148910652815966493e+00,-3.335943234929974327e-02
5.714513379394032394e-02,6.147491694684125818e+00,-1.194367483592044671e-01
1.109905872704453483e-01,6.150486381763892396e+00,3.649826656069316694e-02
7.048162584567645161e-02,6.149175580898737614e+00,8.326827518973597964e-02
6.450950273844023586e-02,6.149809660645560783e+00,2.157576156906799159e-01
9.617508340519544119e-02,6.150404800522440318e+00,1.171335325828685575e-01
1.099658994443832583e-01,6.149865856402986886e+00,-4.704928253207290439e-02
1.508999059203445237e-01,6.151935667404527130e+00,3.024321065002672643e-02
4.364278725513785762e-02,6.148534746542696716e+00,1.487436086442003036e-01
1.788644879173517666e-03,6.147825259407800225e+00,2.845856962930594647e-01
6.802857920349203447e-02,6.149187561724803963e+00,9.792474123244912509e-02
1.571051915943112026e-02,6.147736409669234625e+00,1.838114695412869370e-01
5.805137908102930844e-02,6.148687426472042361e+00,7.091373193527550356e-02
5.749021484082891126e-02,6.149791821649714052e+00,2.514575667821145055e-01
1.544779632944782988e-01,6.151864647964049304e+00,-4.038698485377062615e-03
1.468647399346184046e-01,6.151528950873050405e+00,-3.626011013597107546e-03
1.576706148966104115e-01,6.152546465187469060e+00,8.720320764267736058e-02
1.856982401662115312e-01,6.153453923498221734e+00,6.501755232295457210e-02
1.434037912938527781e-01,6.151803553061795604e+00,4.857860188629696541e-02
7.355864182784631333e-02,6.148989792317837377e+00,3.040962830530185082e-02
1.462305109375801604e-01,6.151716819636359190e+00,3.048135091998167845e-02
2.003295870637885057e-01,6.153315923046022817e+00,-5.964661026728136639e-02
1.640396127183505193e-01,6.153205155555536265e+00,1.483683761089275854e-01
1.397058563742378801e-01,6.150410279220984933e+00,-1.491308356272737778e-01
1.457616713892835036e-01,6.150626140255019081e+00,-1.419844695863934081e-01
1.040832590800143814e-01,6.150557049712763735e+00,9.910220679291105450e-02
9.917983602439968405e-02,6.150434758231124732e+00,1.142770098845231480e-01
8.993333136956388474e-02,6.150752800267976106e+00,2.159485246538368208e-01
1.448057183443618168e-01,6.152590453104384238e+00,1.776632773746723015e-01
1.198137964491963886e-01,6.151053770704290713e+00,8.758369808828166125e-02
1.706641466571267030e-01,6.152505673166377420e+00,2.572266133234799414e-04
1.141256528318939784e-01,6.151171595041078355e+00,1.275917941302138758e-01
1.078967422779114199e-01,6.149788720810041021e+00,-5.446266020422238507e-02
1.323864445659344025e-01,6.151314182462230384e+00,5.057880230187902781e-02
1.036997934833603779e-01,6.149922350810672178e+00,5.867321047153132088e-03
1.198290478516714219e-01,6.150806815174457043e+00,3.348293286090139875e-02
7.325391840269926402e-02,6.149373119161267276e+00,9.347387953618450929e-02
8.781398207563007041e-02,6.150335802057259826e+00,1.608994722994010751e-01
1.856032488203132325e-01,6.153452651514100147e+00,6.090402523108779526e-02
1.981530493907614765e-01,6.153824275885363626e+00,4.429397040516133699e-02
2.003756723237119786e-01,6.153292702902239064e+00,-5.498951328161494345e-02
1.587175454848806788e-01,6.151793152426150435e+00,-3.514093416690344807e-02
1.252377245263738281e-01,6.151571717475479595e+00,1.435505450328319610e-01
1.323987705991294395e-01,6.152337238157437938e+00,2.165219330827903854e-01
1.001666962032952135e-01,6.150619980247700624e+00,1.270331968193276762e-01
1.700270162373747063e-01,6.153357878430625760e+00,1.421599898842989262e-01
1.856114750754456477e-01,6.153364929557928242e+00,4.731353579765632672e-02
1.770263340058023105e-01,6.153344232226669597e+00,1.055482300026795855e-01
2.166788619407785388e-01,6.154093673340122805e+00,-2.737512391949584178e-02
3.260726736888605592e-01,6.157951532011948892e+00,-8.351653139000198012e-02
2.075888220417311802e-01,6.154406153753435582e+00,8.957010780194589461e-02
1.467186271072668802e-01,6.151381660281178831e+00,-2.764669186099238951e-02
