# ADU, ADU Uncertainty, Sky ADU
1.601087352178098634e+06,1.283745807962191293e+03,6.534175866702232452e+04
1.567448909636428114e+06,1.332466632630404092e+03,6.230219194319118105e+04
1.612829521449715132e+06,1.288684473935826418e+03,6.538389749092142301e+04
1.538970136415826622e+06,1.259025128074168379e+03,6.459721662890526204e+04
1.616488960810301825e+06,1.352008799628725455e+03,6.039091484227619367e+04
1.544298646243318683e+06,1.259928751842202473e+03,5.970001260032737628e+04
1.545113182595647871e+06,1.260460621609120153e+03,6.104005967499586404e+04
1.566734728520195233e+06,1.269163638536433155e+03,6.097362639413158468e+04
1.551147411155289738e+06,1.262710299518884540e+03,5.999398778521298664e+04
1.583474296665786766e+06,1.276111139278962355e+03,6.082525629934498284e+04
1.545436577756489161e+06,1.261285280103665400e+03,6.193392617961127689e+04
1.554938385618800763e+06,1.325886886868387137e+03,6.071296962990421162e+04
1.535331346666015917e+06,1.256771210243910446e+03,6.002040885945654736e+04
1.510036972741734469e+06,1.246925754136027081e+03,6.309812956766509160e+04
1.532121791639056522e+06,1.255427657732107718e+03,6.122377397942052630e+04
1.558789166442367248e+06,1.267088877593099369e+03,6.395244319820019882e+04
1.534655419935885118e+06,1.257462239046216382e+03,6.378502665576002619e+04
1.562278687490728917e+06,1.267654420291434462e+03,6.176241395421384368e+04
1.579099236406340729e+06,1.274245368274136354e+03,6.191421337916287303e+04
1.519403062794099329e+06,1.250903574296827628e+03,6.536919376513148745e+04
1.592564392519484740e+06,1.279218487428651315e+03,5.903409752158797346e+04
1.492761258449192392e+06,1.308886837113336014e+03,5.998781688865264732e+04
1.512814501064405078e+06,1.248059920323095866e+03,6.121688743256843736e+04
