# Resampled Count, Count Uncertainty, Sky Count
8.062365214256297818e+00,2.606000592731361198e-01,2.725139208559764370e+01
9.201843419791130074e+00,2.417058168194901047e-01,2.098511538233599794e+01
1.048095644327676013e+01,2.557286281829341257e-01,2.354444610449296604e+01
7.327339724013813615e+00,2.660113639838349031e-01,3.065211550554895226e+01
1.120117736713828016e+01,2.533717400748324855e-01,2.220558528262754194e+01
1.014148044194384291e+01,2.431422718088292190e-01,2.116000289029867432e+01
5.662953780357417699e+00,2.517771137217036381e-01,2.843678725390456208e+01
4.114805896010143904e+00,2.478330309151497157e-01,2.863988467404107041e+01
1.126261663941503777e+01,2.416237764666124554e-01,1.835380966164336414e+01
2.632653079629170279e+00,2.675246365524719949e-01,3.702180256663363167e+01
6.428755988577928626e+00,2.581102629459542941e-01,2.944101382048665272e+01
1.045185522717295612e+01,2.831758563912699644e-01,3.118235111022465844e+01
4.007905851670980013e+00,2.601359612819353906e-01,3.291122273017956701e+01
4.348150862375406156e+00,2.634319780263619237e-01,3.355275496464182083e+01
9.962510801212442146e+00,2.496961376390242071e-01,2.284903165114132051e+01
1.158619686031344109e+01,2.464746536091378115e-01,2.003197737192130745e+01
5.500083880650104895e+00,2.502787311605313425e-01,2.835935957864215595e+01
8.670811948510314338e+00,2.598208135022507248e-01,2.646638884794645463e+01
1.084998103253912127e+01,2.513671821784483895e-01,2.151917883470963844e+01
7.586872637438717426e+00,2.415063983333669007e-01,2.299501785085649175e+01
6.873396396744992032e+00,2.519077813369721142e-01,2.708071682794980362e+01
4.688972681955811517e+00,2.485282542584276444e-01,2.873226906431991878e+01
6.827390662522623721e+00,2.474604473415903116e-01,2.608916826402879607e+01
4.392018422561810631e+00,2.426989908621550729e-01,2.766974318321157611e+01
3.056800489310491198e+00,2.625212739772124215e-01,3.467127649538637968e+01
6.444894489654243941e+00,2.582480749507229389e-01,2.941919009634753124e+01
5.718112621090829961e+00,2.640500547354730498e-01,3.189366896006337626e+01
8.738645730774553755e+00,2.492296149350617940e-01,2.349174473663862273e+01
1.054869650958936411e+01,2.581551049443551182e-01,2.389277853135341800e+01
2.348842873546344912e+00,2.803896130227457872e-01,4.114378559137244196e+01
4.578321349825389852e+00,2.540241941757881983e-01,3.036833598379211452e+01
8.949736168422051108e+00,2.529545903558100828e-01,2.428373668547529007e+01
2.177055050643144973e+00,2.738388155949547098e-01,3.902729519481228238e+01
4.602935218573911413e+00,2.715077900477512185e-01,3.475737412149656080e+01
5.572101117155385808e+00,2.520850241245672363e-01,2.862184107103400166e+01
8.036360809722722820e+00,2.516489321764589504e-01,2.477622512715646863e+01
6.923531919012474667e+00,2.383384580770913086e-01,2.332356705621705117e+01
6.380250350364587320e+00,2.364692397308333360e-01,2.352990435904989752e+01
6.316791348713707066e+00,2.455431173581588966e-01,2.603950703995979410e+01
7.778086478493342781e+00,2.504273985968759053e-01,2.566849814211556691e+01
9.514661527712361178e+00,2.501185301995393351e-01,2.359872461471131189e+01
9.845460332127123904e-01,2.482116243585328064e-01,3.339300439525197817e+01
4.988495636363175834e+00,2.334870648547637262e-01,2.413819521123518186e+01
9.206689424883686357e+00,2.542137964791916782e-01,2.442003881085528860e+01
6.462968279620963763e+00,2.555683004825434756e-01,2.888793064338682370e+01
1.575119314675549553e+00,2.678808034637488178e-01,3.806649424677162585e+01
2.180458083048748108e+00,2.556132556465237071e-01,3.416456093385772164e+01
9.322411848489208452e+00,2.255468526469890378e-01,1.728760487032411319e+01
1.169234569593155371e+01,2.468219467634712172e-01,1.972882279073847300e+01
4.741215321651008452e+00,2.403383273509798190e-01,2.644061350189703674e+01
3.118737355199291628e+00,2.382909450168284871e-01,2.823142297145926705e+01
6.522307528832217649e+00,2.325333259748856019e-01,2.278868321679967579e+01
8.438794043932148270e+00,2.537838633390879783e-01,2.548781383681090418e+01
6.573848454252705586e+00,2.505778034141190602e-01,2.673308656438971198e+01
4.627779062211191174e+00,2.448827086037440315e-01,2.794451468080696799e+01
4.596895098713309480e+00,2.406952557141234239e-01,2.676913043113717450e+01
9.166149335294615952e+00,2.368379506738207685e-01,2.017067163580130185e+01
8.788978512990926362e+00,2.404178024769466904e-01,2.158799801146141206e+01
8.389041566367769320e+00,2.484705121821493556e-01,2.402344111220677547e+01
8.508529992076402593e+00,2.383942284984340021e-01,2.133004106083673790e+01
4.848637647581025334e+00,2.285455121423133062e-01,2.319682229373584548e+01
5.399895114173482114e+00,2.489737759487542224e-01,2.726342281721166572e+01
4.080247446848687787e+00,2.438217851426355831e-01,2.778569902404564829e+01
7.991364806918568320e+00,2.451334136915667705e-01,2.408471675602773132e+01
1.300873985549342216e+01,2.522263243379717079e-01,1.983056888560711073e+01
9.413499084019994356e+00,2.441104235441248771e-01,2.197014645591668014e+01
8.060331954402611743e+00,2.375384803786956822e-01,2.160028470054469452e+01
8.168487888166247046e+00,2.378929295620315909e-01,2.091074727238338227e+01
5.127205852898579330e+00,2.544321948620462126e-01,2.956353626536799339e+01
6.390525665868898031e+00,2.488973561221172470e-01,2.680592408878410637e+01
8.344612055869786715e+00,2.423390734510225963e-01,2.250960282240509258e+01
6.725082092729285144e+00,2.476374325041697799e-01,2.577175858955445165e+01
6.572388193984150639e+00,2.442562832630512382e-01,2.512744279277894321e+01
5.978502583262945258e+00,2.359367603863398166e-01,2.375919552399669499e+01
3.563657667912925486e+00,2.384548274673705948e-01,2.729683702643056620e+01
3.071804116757663738e+00,2.486216396644075066e-01,3.112141418787583902e+01
6.739307518804972474e+00,2.523563706706190013e-01,2.766290964781887496e+01
8.193460302771185866e+00,2.375830038019659529e-01,2.196097826875415393e+01
6.663679016089513851e+00,2.446249652296473842e-01,2.562124147171139654e+01
9.908353728307497832e+00,2.551418272646448493e-01,2.435183250986725767e+01
1.253011307581575373e+01,2.507371953739239157e-01,1.990982003369254727e+01
9.887482737235309571e+00,2.530092462836156519e-01,2.421415741680560885e+01
6.779700472767671293e+00,2.298669686023822323e-01,2.245491973130873120e+01
4.856050300590566415e+00,2.441387836158679103e-01,2.854838353513440907e+01
5.167329238401934255e+00,2.565659949682525531e-01,3.092913134514760998e+01
7.476174690545356327e+00,2.429940939067927186e-01,2.439256906162447081e+01
5.767503462946365289e+00,2.424972729882969857e-01,2.585703954772938218e+01
5.306965165518047201e+00,2.459388587638269286e-01,2.656540735847390522e+01
4.114463992692112271e+00,2.412466419019065333e-01,2.744442904698841090e+01
2.479080976319611551e+00,2.280817892016920589e-01,2.668465345157988011e+01
5.351947615967089789e+00,2.335543956222890238e-01,2.454513565556688093e+01
6.985653285840944804e+00,2.475308994548634789e-01,2.566367295887379640e+01
5.755586235660375749e+00,2.415418612712389168e-01,2.541829962052846170e+01
2.838310778341652796e+00,2.192940667836377200e-01,2.361872010244723796e+01
5.178554152532495181e+00,2.306394443544896311e-01,2.394942101003146462e+01
1.352515449579479423e+01,2.544877588185822104e-01,2.016683898575782052e+01
7.245570331165615663e+00,2.449397431348282750e-01,2.470540484966860717e+01
9.534168317377167412e+00,2.429125362203460592e-01,2.128018846770901362e+01
1.150861937037686289e+01,2.569170779955559092e-01,2.261432053503927619e+01
5.693887968532532540e+00,2.510345550853974039e-01,2.809066669948282424e+01
9.812049712040797900e+00,2.348608403666889166e-01,1.880413813448425131e+01
4.636181573164520842e+00,2.418718767999650798e-01,2.635823948861591859e+01
5.134967841666179034e+00,2.458215036470608461e-01,2.791844204282078223e+01
1.156977764921810348e+01,2.445382792450090936e-01,1.961919157110110845e+01
4.190207854701018420e+00,2.615540133773966436e-01,3.295420192046305630e+01
9.683552303424821872e+00,2.312939287317199444e-01,1.811487751396784773e+01
2.452496853152785761e+00,2.252580477492302780e-01,2.564874945482973345e+01
7.554918052839166620e+00,2.488085689871100958e-01,2.550506682021135063e+01
9.157542775407605973e+00,2.518810571636592721e-01,2.438255106456391630e+01
1.231646947939259462e+01,2.344906200778222038e-01,1.545332505913984988e+01
8.852725478007325677e+00,2.531162893904301270e-01,2.463373086259630540e+01
8.079632654746280451e+00,2.407331614257888219e-01,2.246974121200541319e+01
5.297276231205601427e+00,2.180146253387299504e-01,2.021588496355331444e+01
7.037875001867273106e+00,2.469900613349136353e-01,2.511343390953397403e+01
7.713996957902009122e+00,2.358862798028926455e-01,2.132151462767257399e+01
9.118764814673767205e+00,2.557384657141460460e-01,2.484796292686615971e+01
1.125032625338511494e+01,2.420295231625902710e-01,1.894376894139152867e+01
4.669814762491997229e+00,2.381214142285019986e-01,2.619051234125617711e+01
5.775022241019430069e+00,2.496683805898195774e-01,2.785210433121613605e+01
7.890497953112207696e+00,2.420245584971731645e-01,2.221036359506335600e+01
3.677775715482598518e+00,2.459418207071740192e-01,2.948904848903113063e+01
6.165842476111627946e+00,2.421365573927505010e-01,2.553929026955631443e+01
6.588079255359020614e+00,2.413271486497159946e-01,2.462364271110356739e+01
4.885644814274273884e+00,2.272651659765329568e-01,2.311001276283320038e+01
5.111843624275448583e+00,2.424024263783104705e-01,2.543691536097888672e+01
